Loyalty#,Year,Month,YearMonthDate,NumFlights,NumFlightsWithCompanions,DistanceKM,PointsAccumulated,PointsRedeemed,DollarCostPointsRedeemed
496831,2020,10,2020-10-01,0,0,0.0,0,0,0.0
461012,2020,10,2020-10-01,12,7,7456.0,745,3567,35.0
205698,2020,10,2020-10-01,12,6,8373.0,837,0,0.0
103975,2020,10,2020-10-01,0,0,0.0,0,0,0.0
752259,2020,10,2020-10-01,4,0,1671.0,167,0,0.0
803656,2020,10,2020-10-01,0,0,0.0,0,0,0.0
737604,2020,10,2020-10-01,0,0,0.0,0,0,0.0
611464,2020,10,2020-10-01,11,4,11133.0,1113,0,0.0
522285,2020,10,2020-10-01,0,0,0.0,0,0,0.0
688731,2020,10,2020-10-01,0,0,0.0,0,0,0.0
344372,2020,10,2020-10-01,0,0,0.0,0,0,0.0
227303,2020,10,2020-10-01,0,0,0.0,0,0,0.0
969719,2020,10,2020-10-01,0,0,0.0,0,0,0.0
910336,2020,10,2020-10-01,0,0,0.0,0,0,0.0
288451,2020,10,2020-10-01,0,0,0.0,0,0,0.0
800220,2020,10,2020-10-01,0,0,0.0,0,0,0.0
885497,2020,10,2020-10-01,0,0,0.0,0,0,0.0
811959,2020,10,2020-10-01,0,0,0.0,0,0,0.0
973407,2020,10,2020-10-01,0,0,0.0,0,0,0.0
263339,2020,10,2020-10-01,3,2,24593.0,2459,2981,29.0
202182,2020,10,2020-10-01,0,0,0.0,0,0,0.0
697680,2020,10,2020-10-01,0,0,0.0,0,0,0.0
623654,2020,10,2020-10-01,14,0,4504.0,450,0,0.0
992986,2020,10,2020-10-01,0,0,0.0,0,0,0.0
494438,2020,10,2020-10-01,0,0,0.0,0,0,0.0
770759,2020,10,2020-10-01,0,0,0.0,0,0,0.0
262937,2020,11,2020-11-01,0,0,0.0,0,0,0.0
122283,2020,11,2020-11-01,10,1,410.0,41,2390,23.0
642401,2020,11,2020-11-01,6,0,23179.0,2317,0,0.0
944491,2020,11,2020-11-01,0,0,0.0,0,0,0.0
212977,2020,11,2020-11-01,0,0,0.0,0,0,0.0
279883,2020,11,2020-11-01,0,0,0.0,0,0,0.0
409989,2020,11,2020-11-01,0,0,0.0,0,0,0.0
263402,2020,11,2020-11-01,0,0,0.0,0,0,0.0
396920,2020,11,2020-11-01,7,5,19752.0,1975,4217,42.0
461540,2020,11,2020-11-01,0,0,0.0,0,0,0.0
631100,2020,11,2020-11-01,0,0,0.0,0,0,0.0
834063,2020,11,2020-11-01,0,0,0.0,0,0,0.0
767857,2020,11,2020-11-01,0,0,0.0,0,0,0.0
536848,2020,11,2020-11-01,0,0,0.0,0,0,0.0
340874,2020,10,2020-10-01,0,0,0.0,0,0,0.0
819448,2020,10,2020-10-01,0,0,0.0,0,0,0.0
512358,2020,10,2020-10-01,0,0,0.0,0,0,0.0
208668,2020,10,2020-10-01,0,0,0.0,0,0,0.0
244844,2020,10,2020-10-01,0,0,0.0,0,0,0.0
121751,2020,10,2020-10-01,0,0,0.0,0,0,0.0
844677,2020,10,2020-10-01,5,0,2104.0,210,0,0.0
771872,2020,10,2020-10-01,0,0,0.0,0,0,0.0
541358,2020,10,2020-10-01,0,0,0.0,0,0,0.0
412743,2020,10,2020-10-01,0,0,0.0,0,0,0.0
541040,2020,10,2020-10-01,3,3,4117.0,411,5095,50.0
678217,2020,10,2020-10-01,0,0,0.0,0,0,0.0
748586,2020,10,2020-10-01,0,0,0.0,0,0,0.0
405739,2020,10,2020-10-01,8,6,10944.0,1094,4477,44.0
527090,2020,10,2020-10-01,0,0,0.0,0,0,0.0
551154,2020,10,2020-10-01,2,2,10124.0,1012,0,0.0
871094,2020,10,2020-10-01,2,0,7766.0,776,0,0.0
176521,2020,10,2020-10-01,0,0,0.0,0,0,0.0
274179,2020,10,2020-10-01,0,0,0.0,0,0,0.0
370405,2020,10,2020-10-01,0,0,0.0,0,0,0.0
445146,2020,10,2020-10-01,0,0,0.0,0,0,0.0
363780,2020,10,2020-10-01,0,0,0.0,0,0,0.0
178081,2020,10,2020-10-01,0,0,0.0,0,0,0.0
718962,2020,10,2020-10-01,4,4,23500.0,2350,0,0.0
713067,2020,10,2020-10-01,0,0,0.0,0,0,0.0
781797,2020,10,2020-10-01,5,2,9428.0,942,4968,49.0
376983,2020,10,2020-10-01,0,0,0.0,0,0,0.0
482673,2020,10,2020-10-01,0,0,0.0,0,0,0.0
157902,2020,10,2020-10-01,0,0,0.0,0,0,0.0
302460,2020,10,2020-10-01,11,0,2786.0,278,0,0.0
599560,2020,10,2020-10-01,0,0,0.0,0,0,0.0
387553,2020,10,2020-10-01,0,0,0.0,0,0,0.0
807211,2020,10,2020-10-01,6,0,21239.0,2123,0,0.0
855384,2020,10,2020-10-01,0,0,0.0,0,0,0.0
380954,2020,10,2020-10-01,0,0,0.0,0,0,0.0
972671,2020,10,2020-10-01,0,0,0.0,0,0,0.0
653324,2020,10,2020-10-01,0,0,0.0,0,0,0.0
602649,2020,10,2020-10-01,0,0,0.0,0,0,0.0
948404,2020,10,2020-10-01,10,0,1815.0,181,0,0.0
621940,2020,10,2020-10-01,2,2,17460.0,1746,4868,48.0
606004,2020,10,2020-10-01,0,0,0.0,0,0,0.0
373888,2020,10,2020-10-01,0,0,0.0,0,0,0.0
667356,2020,10,2020-10-01,0,0,0.0,0,0,0.0
256013,2020,10,2020-10-01,0,0,0.0,0,0,0.0
583003,2020,10,2020-10-01,0,0,0.0,0,0,0.0
244721,2020,10,2020-10-01,0,0,0.0,0,0,0.0
491005,2020,10,2020-10-01,0,0,0.0,0,0,0.0
511437,2020,10,2020-10-01,0,0,0.0,0,0,0.0
723968,2020,10,2020-10-01,0,0,0.0,0,0,0.0
233969,2020,10,2020-10-01,6,2,10669.0,1066,3561,35.0
479960,2020,10,2020-10-01,6,6,13442.0,1344,0,0.0
363967,2020,10,2020-10-01,0,0,0.0,0,0,0.0
313982,2020,10,2020-10-01,5,0,14709.0,1470,0,0.0
949612,2020,10,2020-10-01,0,0,0.0,0,0,0.0
763520,2020,10,2020-10-01,9,0,14736.0,1473,0,0.0
853540,2020,10,2020-10-01,0,0,0.0,0,0,0.0
798662,2020,10,2020-10-01,6,6,23643.0,2364,3855,38.0
799064,2020,10,2020-10-01,0,0,0.0,0,0,0.0
892066,2020,10,2020-10-01,0,0,0.0,0,0,0.0
526344,2020,10,2020-10-01,0,0,0.0,0,0,0.0
532848,2020,10,2020-10-01,0,0,0.0,0,0,0.0
811333,2020,10,2020-10-01,0,0,0.0,0,0,0.0
585780,2020,10,2020-10-01,8,6,26108.0,2610,3462,34.0
262937,2020,10,2020-10-01,0,0,0.0,0,0,0.0
122283,2020,10,2020-10-01,11,7,7433.0,743,4481,44.0
642401,2020,10,2020-10-01,11,6,18974.0,1897,3285,32.0
944491,2020,10,2020-10-01,0,0,0.0,0,0,0.0
212977,2020,10,2020-10-01,0,0,0.0,0,0,0.0
279883,2020,10,2020-10-01,0,0,0.0,0,0,0.0
409989,2020,10,2020-10-01,0,0,0.0,0,0,0.0
263402,2020,10,2020-10-01,0,0,0.0,0,0,0.0
396920,2020,10,2020-10-01,5,1,7923.0,792,3939,39.0
461540,2020,10,2020-10-01,0,0,0.0,0,0,0.0
631100,2020,10,2020-10-01,0,0,0.0,0,0,0.0
834063,2020,10,2020-10-01,1,1,9161.0,916,0,0.0
767857,2020,10,2020-10-01,0,0,0.0,0,0,0.0
536848,2020,10,2020-10-01,0,0,0.0,0,0,0.0
340874,2020,9,2020-09-01,0,0,0.0,0,0,0.0
819448,2020,9,2020-09-01,0,0,0.0,0,0,0.0
512358,2020,9,2020-09-01,0,0,0.0,0,0,0.0
208668,2020,9,2020-09-01,0,0,0.0,0,0,0.0
244844,2020,9,2020-09-01,0,0,0.0,0,0,0.0
121751,2020,9,2020-09-01,0,0,0.0,0,0,0.0
844677,2020,9,2020-09-01,0,0,0.0,0,0,0.0
771872,2020,9,2020-09-01,0,0,0.0,0,0,0.0
541358,2020,9,2020-09-01,3,0,11700.0,1170,0,0.0
412743,2020,9,2020-09-01,0,0,0.0,0,0,0.0
541040,2020,9,2020-09-01,0,0,0.0,0,0,0.0
678217,2020,9,2020-09-01,0,0,0.0,0,0,0.0
748586,2020,9,2020-09-01,0,0,0.0,0,0,0.0
405739,2020,9,2020-09-01,4,0,5737.0,573,0,0.0
527090,2020,9,2020-09-01,0,0,0.0,0,0,0.0
551154,2020,9,2020-09-01,15,2,16401.0,1640,5342,53.0
615528,2020,9,2020-09-01,8,0,16530.0,1653,0,0.0
346766,2020,9,2020-09-01,0,0,0.0,0,0,0.0
746385,2020,9,2020-09-01,0,0,0.0,0,0,0.0
134180,2020,9,2020-09-01,4,4,9299.0,929,0,0.0
764703,2020,9,2020-09-01,0,0,0.0,0,0,0.0
766262,2020,9,2020-09-01,0,0,0.0,0,0,0.0
153760,2020,9,2020-09-01,0,0,0.0,0,0,0.0
223643,2020,9,2020-09-01,0,0,0.0,0,0,0.0
392953,2020,9,2020-09-01,0,0,0.0,0,0,0.0
364710,2020,9,2020-09-01,0,0,0.0,0,0,0.0
665645,2020,9,2020-09-01,0,0,0.0,0,0,0.0
204111,2020,9,2020-09-01,6,4,20041.0,2004,0,0.0
890753,2020,9,2020-09-01,0,0,0.0,0,0,0.0
696562,2020,9,2020-09-01,0,0,0.0,0,0,0.0
696864,2020,9,2020-09-01,13,3,5597.0,559,3107,31.0
479766,2020,9,2020-09-01,0,0,0.0,0,0,0.0
351461,2020,9,2020-09-01,0,0,0.0,0,0,0.0
792932,2020,9,2020-09-01,0,0,0.0,0,0,0.0
343139,2020,9,2020-09-01,0,0,0.0,0,0,0.0
165260,2020,9,2020-09-01,12,5,20171.0,2017,4984,49.0
874161,2020,9,2020-09-01,0,0,0.0,0,0,0.0
539704,2020,9,2020-09-01,11,8,28215.0,2821,3599,35.0
976004,2020,9,2020-09-01,0,0,0.0,0,0,0.0
822102,2020,9,2020-09-01,0,0,0.0,0,0,0.0
888316,2020,9,2020-09-01,0,0,0.0,0,0,0.0
767864,2020,9,2020-09-01,0,0,0.0,0,0,0.0
546994,2020,9,2020-09-01,0,0,0.0,0,0,0.0
136049,2020,9,2020-09-01,0,0,0.0,0,0,0.0
516301,2020,9,2020-09-01,9,0,12689.0,1268,0,0.0
219043,2020,9,2020-09-01,0,0,0.0,0,0,0.0
918807,2020,9,2020-09-01,0,0,0.0,0,0,0.0
355724,2020,9,2020-09-01,0,0,0.0,0,0,0.0
170801,2020,9,2020-09-01,0,0,0.0,0,0,0.0
950252,2020,9,2020-09-01,0,0,0.0,0,0,0.0
116238,2020,9,2020-09-01,0,0,0.0,0,0,0.0
753864,2020,9,2020-09-01,0,0,0.0,0,0,0.0
173834,2020,9,2020-09-01,0,0,0.0,0,0,0.0
935313,2020,9,2020-09-01,0,0,0.0,0,0,0.0
482370,2020,9,2020-09-01,0,0,0.0,0,0,0.0
650621,2020,9,2020-09-01,9,6,21956.0,2195,2746,27.0
445839,2020,9,2020-09-01,0,0,0.0,0,0,0.0
869672,2020,9,2020-09-01,0,0,0.0,0,0,0.0
264904,2020,9,2020-09-01,0,0,0.0,0,0,0.0
425779,2020,9,2020-09-01,15,0,3316.0,331,0,0.0
155253,2020,9,2020-09-01,13,8,18377.0,1837,4894,48.0
324013,2020,9,2020-09-01,0,0,0.0,0,0,0.0
174669,2020,9,2020-09-01,0,0,0.0,0,0,0.0
433477,2020,9,2020-09-01,0,0,0.0,0,0,0.0
230687,2020,9,2020-09-01,0,0,0.0,0,0,0.0
108857,2020,9,2020-09-01,2,0,12404.0,1240,0,0.0
406294,2020,9,2020-09-01,9,0,24676.0,2467,0,0.0
663659,2020,9,2020-09-01,0,0,0.0,0,0,0.0
344669,2020,9,2020-09-01,0,0,0.0,0,0,0.0
208375,2020,9,2020-09-01,0,0,0.0,0,0,0.0
347423,2020,9,2020-09-01,0,0,0.0,0,0,0.0
902277,2020,9,2020-09-01,6,1,1129.0,112,4053,40.0
901461,2020,9,2020-09-01,0,0,0.0,0,0,0.0
649918,2020,9,2020-09-01,0,0,0.0,0,0,0.0
748286,2020,9,2020-09-01,0,0,0.0,0,0,0.0
173673,2020,9,2020-09-01,0,0,0.0,0,0,0.0
352581,2020,9,2020-09-01,4,0,14426.0,1442,0,0.0
603968,2020,9,2020-09-01,13,0,506.0,50,0,0.0
983551,2020,9,2020-09-01,8,4,643.0,64,0,0.0
540796,2020,9,2020-09-01,0,0,0.0,0,0,0.0
674375,2020,9,2020-09-01,0,0,0.0,0,0,0.0
923108,2020,9,2020-09-01,0,0,0.0,0,0,0.0
596171,2020,9,2020-09-01,0,0,0.0,0,0,0.0
569319,2020,9,2020-09-01,0,0,0.0,0,0,0.0
719162,2020,9,2020-09-01,0,0,0.0,0,0,0.0
172233,2020,9,2020-09-01,8,6,4518.0,451,0,0.0
139600,2020,9,2020-09-01,0,0,0.0,0,0,0.0
263302,2020,9,2020-09-01,0,0,0.0,0,0,0.0
205465,2020,9,2020-09-01,0,0,0.0,0,0,0.0
759223,2020,9,2020-09-01,0,0,0.0,0,0,0.0
675535,2020,9,2020-09-01,7,0,9514.0,951,0,0.0
639419,2020,9,2020-09-01,8,0,19105.0,1910,0,0.0
360732,2020,9,2020-09-01,0,0,0.0,0,0,0.0
633627,2020,9,2020-09-01,0,0,0.0,0,0,0.0
847312,2020,9,2020-09-01,0,0,0.0,0,0,0.0
496831,2020,9,2020-09-01,0,0,0.0,0,0,0.0
461012,2020,9,2020-09-01,11,0,14600.0,1460,0,0.0
205698,2020,9,2020-09-01,0,0,0.0,0,0,0.0
103975,2020,9,2020-09-01,0,0,0.0,0,0,0.0
752259,2020,9,2020-09-01,10,5,26748.0,2674,0,0.0
803656,2020,9,2020-09-01,0,0,0.0,0,0,0.0
737604,2020,9,2020-09-01,1,1,14056.0,1405,3571,35.0
611464,2020,9,2020-09-01,10,0,29473.0,2947,0,0.0
522285,2020,9,2020-09-01,0,0,0.0,0,0,0.0
688731,2020,9,2020-09-01,0,0,0.0,0,0,0.0
344372,2020,9,2020-09-01,0,0,0.0,0,0,0.0
227303,2020,9,2020-09-01,0,0,0.0,0,0,0.0
969719,2020,9,2020-09-01,0,0,0.0,0,0,0.0
910336,2020,9,2020-09-01,0,0,0.0,0,0,0.0
288451,2020,9,2020-09-01,0,0,0.0,0,0,0.0
800220,2020,9,2020-09-01,0,0,0.0,0,0,0.0
885497,2020,9,2020-09-01,0,0,0.0,0,0,0.0
811959,2020,9,2020-09-01,0,0,0.0,0,0,0.0
973407,2020,9,2020-09-01,0,0,0.0,0,0,0.0
263339,2020,9,2020-09-01,12,6,19979.0,1997,2791,27.0
202182,2020,9,2020-09-01,7,0,3231.0,323,0,0.0
697680,2020,9,2020-09-01,0,0,0.0,0,0,0.0
623654,2020,9,2020-09-01,0,0,0.0,0,0,0.0
992986,2020,9,2020-09-01,0,0,0.0,0,0,0.0
494438,2020,9,2020-09-01,0,0,0.0,0,0,0.0
770759,2020,9,2020-09-01,0,0,0.0,0,0,0.0
442695,2020,9,2020-09-01,0,0,0.0,0,0,0.0
566640,2020,9,2020-09-01,4,0,9579.0,957,0,0.0
222050,2020,9,2020-09-01,0,0,0.0,0,0,0.0
405698,2020,9,2020-09-01,0,0,0.0,0,0,0.0
946963,2020,9,2020-09-01,0,0,0.0,0,0,0.0
625318,2020,9,2020-09-01,0,0,0.0,0,0,0.0
908729,2020,9,2020-09-01,14,2,2388.0,238,0,0.0
790008,2020,9,2020-09-01,2,2,10112.0,1011,5332,53.0
149430,2020,9,2020-09-01,0,0,0.0,0,0,0.0
316666,2020,9,2020-09-01,0,0,0.0,0,0,0.0
633910,2020,10,2020-10-01,0,0,0.0,0,0,0.0
953892,2020,10,2020-10-01,0,0,0.0,0,0,0.0
776956,2020,10,2020-10-01,9,6,9409.0,940,0,0.0
879416,2020,10,2020-10-01,0,0,0.0,0,0,0.0
958743,2020,10,2020-10-01,0,0,0.0,0,0,0.0
680754,2020,10,2020-10-01,0,0,0.0,0,0,0.0
141181,2020,10,2020-10-01,14,6,2274.0,227,0,0.0
618871,2020,10,2020-10-01,0,0,0.0,0,0,0.0
684835,2020,10,2020-10-01,0,0,0.0,0,0,0.0
756867,2020,10,2020-10-01,13,2,14513.0,1451,4378,43.0
493800,2020,10,2020-10-01,6,2,13631.0,1363,0,0.0
187876,2020,10,2020-10-01,0,0,0.0,0,0,0.0
252110,2020,10,2020-10-01,4,4,22651.0,2265,5141,51.0
313673,2020,10,2020-10-01,0,0,0.0,0,0,0.0
375722,2020,10,2020-10-01,11,7,4445.0,444,3399,33.0
575833,2020,10,2020-10-01,2,0,9026.0,902,0,0.0
577278,2020,10,2020-10-01,0,0,0.0,0,0,0.0
358968,2020,10,2020-10-01,4,0,1639.0,163,0,0.0
327638,2020,10,2020-10-01,0,0,0.0,0,0,0.0
750688,2020,10,2020-10-01,0,0,0.0,0,0,0.0
384010,2020,10,2020-10-01,0,0,0.0,0,0,0.0
501704,2020,10,2020-10-01,0,0,0.0,0,0,0.0
317001,2020,10,2020-10-01,0,0,0.0,0,0,0.0
964206,2020,10,2020-10-01,0,0,0.0,0,0,0.0
432941,2020,10,2020-10-01,0,0,0.0,0,0,0.0
212695,2020,10,2020-10-01,0,0,0.0,0,0,0.0
462232,2020,10,2020-10-01,0,0,0.0,0,0,0.0
968064,2020,10,2020-10-01,0,0,0.0,0,0,0.0
831812,2020,10,2020-10-01,0,0,0.0,0,0,0.0
503988,2020,10,2020-10-01,0,0,0.0,0,0,0.0
845613,2020,10,2020-10-01,0,0,0.0,0,0,0.0
517262,2020,10,2020-10-01,0,0,0.0,0,0,0.0
123830,2020,10,2020-10-01,0,0,0.0,0,0,0.0
106444,2020,10,2020-10-01,0,0,0.0,0,0,0.0
298098,2020,10,2020-10-01,0,0,0.0,0,0,0.0
804710,2020,10,2020-10-01,6,0,4969.0,496,0,0.0
827790,2020,10,2020-10-01,0,0,0.0,0,0,0.0
929455,2020,10,2020-10-01,0,0,0.0,0,0,0.0
501165,2020,10,2020-10-01,0,0,0.0,0,0,0.0
801391,2020,10,2020-10-01,11,4,6663.0,666,0,0.0
535436,2020,10,2020-10-01,9,6,5021.0,502,3342,33.0
331669,2020,10,2020-10-01,0,0,0.0,0,0,0.0
269565,2020,10,2020-10-01,0,0,0.0,0,0,0.0
121236,2020,10,2020-10-01,5,5,17181.0,1718,2855,28.0
946645,2020,10,2020-10-01,1,1,19737.0,1973,0,0.0
907015,2020,10,2020-10-01,0,0,0.0,0,0,0.0
718752,2020,10,2020-10-01,2,0,14089.0,1408,0,0.0
816330,2020,10,2020-10-01,0,0,0.0,0,0,0.0
355099,2020,10,2020-10-01,0,0,0.0,0,0,0.0
805902,2020,10,2020-10-01,0,0,0.0,0,0,0.0
868552,2020,10,2020-10-01,0,0,0.0,0,0,0.0
263068,2020,10,2020-10-01,0,0,0.0,0,0,0.0
164017,2020,10,2020-10-01,8,6,2958.0,295,4683,46.0
866995,2020,10,2020-10-01,0,0,0.0,0,0,0.0
792898,2020,10,2020-10-01,12,4,27181.0,2718,3582,35.0
247833,2020,10,2020-10-01,0,0,0.0,0,0,0.0
632974,2020,10,2020-10-01,0,0,0.0,0,0,0.0
508080,2020,10,2020-10-01,3,3,8088.0,808,0,0.0
630694,2020,10,2020-10-01,0,0,0.0,0,0,0.0
637927,2020,10,2020-10-01,0,0,0.0,0,0,0.0
290184,2020,10,2020-10-01,0,0,0.0,0,0,0.0
960253,2020,10,2020-10-01,0,0,0.0,0,0,0.0
846033,2020,10,2020-10-01,0,0,0.0,0,0,0.0
683909,2020,10,2020-10-01,0,0,0.0,0,0,0.0
452994,2020,10,2020-10-01,0,0,0.0,0,0,0.0
169699,2020,10,2020-10-01,0,0,0.0,0,0,0.0
436805,2020,10,2020-10-01,2,0,15916.0,1591,0,0.0
941194,2020,10,2020-10-01,0,0,0.0,0,0,0.0
511981,2020,10,2020-10-01,0,0,0.0,0,0,0.0
226804,2020,10,2020-10-01,0,0,0.0,0,0,0.0
428826,2020,10,2020-10-01,0,0,0.0,0,0,0.0
422805,2020,10,2020-10-01,2,2,4925.0,492,4232,42.0
973104,2020,10,2020-10-01,0,0,0.0,0,0,0.0
967693,2020,10,2020-10-01,0,0,0.0,0,0,0.0
270759,2020,10,2020-10-01,0,0,0.0,0,0,0.0
935862,2020,10,2020-10-01,0,0,0.0,0,0,0.0
604436,2020,10,2020-10-01,0,0,0.0,0,0,0.0
761600,2020,10,2020-10-01,0,0,0.0,0,0,0.0
850123,2020,10,2020-10-01,0,0,0.0,0,0,0.0
977693,2020,10,2020-10-01,0,0,0.0,0,0,0.0
692936,2020,10,2020-10-01,0,0,0.0,0,0,0.0
197973,2020,10,2020-10-01,0,0,0.0,0,0,0.0
835440,2020,10,2020-10-01,0,0,0.0,0,0,0.0
809218,2020,10,2020-10-01,11,6,8671.0,867,0,0.0
109023,2020,10,2020-10-01,0,0,0.0,0,0,0.0
718454,2020,10,2020-10-01,0,0,0.0,0,0,0.0
982543,2020,10,2020-10-01,0,0,0.0,0,0,0.0
984713,2020,10,2020-10-01,0,0,0.0,0,0,0.0
979449,2020,10,2020-10-01,6,1,11974.0,1197,3345,33.0
659147,2020,10,2020-10-01,11,0,7655.0,765,0,0.0
251223,2020,10,2020-10-01,8,2,6234.0,623,3552,35.0
602361,2020,10,2020-10-01,5,5,8682.0,868,4242,42.0
394946,2020,10,2020-10-01,0,0,0.0,0,0,0.0
708933,2020,10,2020-10-01,0,0,0.0,0,0,0.0
652614,2020,10,2020-10-01,1,0,19364.0,1936,0,0.0
839494,2020,10,2020-10-01,0,0,0.0,0,0,0.0
399555,2020,10,2020-10-01,0,0,0.0,0,0,0.0
261044,2020,10,2020-10-01,1,0,6841.0,684,0,0.0
804770,2020,10,2020-10-01,0,0,0.0,0,0,0.0
489592,2020,10,2020-10-01,0,0,0.0,0,0,0.0
497226,2020,10,2020-10-01,0,0,0.0,0,0,0.0
991627,2020,10,2020-10-01,0,0,0.0,0,0,0.0
985707,2020,10,2020-10-01,0,0,0.0,0,0,0.0
947123,2020,10,2020-10-01,0,0,0.0,0,0,0.0
787571,2020,10,2020-10-01,0,0,0.0,0,0,0.0
628924,2020,10,2020-10-01,1,1,4146.0,414,0,0.0
696609,2020,10,2020-10-01,0,0,0.0,0,0,0.0
122020,2020,10,2020-10-01,8,4,8627.0,862,4642,46.0
865803,2020,10,2020-10-01,0,0,0.0,0,0,0.0
522788,2020,10,2020-10-01,0,0,0.0,0,0,0.0
257985,2020,10,2020-10-01,2,0,7064.0,706,0,0.0
688524,2020,10,2020-10-01,2,0,714.0,71,0,0.0
212579,2020,10,2020-10-01,0,0,0.0,0,0,0.0
725962,2020,10,2020-10-01,0,0,0.0,0,0,0.0
533666,2020,9,2020-09-01,0,0,0.0,0,0,0.0
492265,2020,9,2020-09-01,0,0,0.0,0,0,0.0
438707,2020,9,2020-09-01,12,0,20615.0,2061,0,0.0
177345,2020,9,2020-09-01,0,0,0.0,0,0,0.0
952696,2020,9,2020-09-01,0,0,0.0,0,0,0.0
939103,2020,9,2020-09-01,15,1,11436.0,1143,4415,44.0
762389,2020,9,2020-09-01,15,5,20805.0,2080,0,0.0
436041,2020,9,2020-09-01,0,0,0.0,0,0,0.0
354206,2020,9,2020-09-01,0,0,0.0,0,0,0.0
128749,2020,9,2020-09-01,0,0,0.0,0,0,0.0
371675,2020,9,2020-09-01,1,1,29101.0,2910,4845,48.0
648533,2020,9,2020-09-01,14,1,9253.0,925,5121,51.0
967693,2020,9,2020-09-01,0,0,0.0,0,0,0.0
270759,2020,9,2020-09-01,1,0,1032.0,103,0,0.0
935862,2020,9,2020-09-01,0,0,0.0,0,0,0.0
604436,2020,9,2020-09-01,0,0,0.0,0,0,0.0
761600,2020,9,2020-09-01,0,0,0.0,0,0,0.0
850123,2020,9,2020-09-01,0,0,0.0,0,0,0.0
977693,2020,9,2020-09-01,0,0,0.0,0,0,0.0
692936,2020,9,2020-09-01,0,0,0.0,0,0,0.0
197973,2020,9,2020-09-01,0,0,0.0,0,0,0.0
835440,2020,9,2020-09-01,0,0,0.0,0,0,0.0
809218,2020,9,2020-09-01,0,0,0.0,0,0,0.0
109023,2020,9,2020-09-01,0,0,0.0,0,0,0.0
718454,2020,9,2020-09-01,0,0,0.0,0,0,0.0
982543,2020,9,2020-09-01,0,0,0.0,0,0,0.0
984713,2020,9,2020-09-01,0,0,0.0,0,0,0.0
979449,2020,9,2020-09-01,13,0,8689.0,868,0,0.0
659147,2020,9,2020-09-01,10,2,3079.0,307,2899,28.0
251223,2020,9,2020-09-01,0,0,0.0,0,0,0.0
602361,2020,9,2020-09-01,0,0,0.0,0,0,0.0
394946,2020,9,2020-09-01,0,0,0.0,0,0,0.0
708933,2020,9,2020-09-01,0,0,0.0,0,0,0.0
652614,2020,9,2020-09-01,6,6,4527.0,452,3028,30.0
839494,2020,9,2020-09-01,0,0,0.0,0,0,0.0
399555,2020,9,2020-09-01,0,0,0.0,0,0,0.0
261044,2020,9,2020-09-01,1,0,5557.0,555,0,0.0
804770,2020,9,2020-09-01,0,0,0.0,0,0,0.0
489592,2020,9,2020-09-01,0,0,0.0,0,0,0.0
497226,2020,9,2020-09-01,0,0,0.0,0,0,0.0
991627,2020,9,2020-09-01,0,0,0.0,0,0,0.0
985707,2020,9,2020-09-01,0,0,0.0,0,0,0.0
947123,2020,9,2020-09-01,0,0,0.0,0,0,0.0
748914,2020,9,2020-09-01,0,0,0.0,0,0,0.0
394927,2020,9,2020-09-01,0,0,0.0,0,0,0.0
768959,2020,9,2020-09-01,0,0,0.0,0,0,0.0
501885,2020,9,2020-09-01,0,0,0.0,0,0,0.0
707762,2020,9,2020-09-01,0,0,0.0,0,0,0.0
925164,2020,9,2020-09-01,0,0,0.0,0,0,0.0
288774,2020,9,2020-09-01,0,0,0.0,0,0,0.0
457605,2020,9,2020-09-01,0,0,0.0,0,0,0.0
989527,2020,9,2020-09-01,0,0,0.0,0,0,0.0
327203,2020,9,2020-09-01,0,0,0.0,0,0,0.0
284419,2020,9,2020-09-01,0,0,0.0,0,0,0.0
379117,2020,9,2020-09-01,11,5,10708.0,1070,0,0.0
170152,2020,9,2020-09-01,0,0,0.0,0,0,0.0
275049,2020,9,2020-09-01,0,0,0.0,0,0,0.0
953892,2020,9,2020-09-01,0,0,0.0,0,0,0.0
776956,2020,9,2020-09-01,0,0,0.0,0,0,0.0
879416,2020,9,2020-09-01,0,0,0.0,0,0,0.0
958743,2020,9,2020-09-01,0,0,0.0,0,0,0.0
680754,2020,9,2020-09-01,0,0,0.0,0,0,0.0
141181,2020,9,2020-09-01,6,6,6467.0,646,4918,49.0
618871,2020,9,2020-09-01,0,0,0.0,0,0,0.0
684835,2020,9,2020-09-01,0,0,0.0,0,0,0.0
756867,2020,9,2020-09-01,0,0,0.0,0,0,0.0
493800,2020,9,2020-09-01,8,5,27114.0,2711,4918,49.0
187876,2020,9,2020-09-01,0,0,0.0,0,0,0.0
252110,2020,9,2020-09-01,5,5,19773.0,1977,4693,46.0
313673,2020,9,2020-09-01,0,0,0.0,0,0,0.0
375722,2020,9,2020-09-01,0,0,0.0,0,0,0.0
575833,2020,9,2020-09-01,13,5,27480.0,2748,5231,52.0
577278,2020,9,2020-09-01,0,0,0.0,0,0,0.0
358968,2020,9,2020-09-01,5,5,20296.0,2029,3714,37.0
327638,2020,9,2020-09-01,0,0,0.0,0,0,0.0
750688,2020,9,2020-09-01,15,0,12312.0,1231,0,0.0
384010,2020,9,2020-09-01,0,0,0.0,0,0,0.0
501704,2020,9,2020-09-01,15,2,4155.0,415,0,0.0
317001,2020,9,2020-09-01,0,0,0.0,0,0,0.0
964206,2020,9,2020-09-01,0,0,0.0,0,0,0.0
